stop_id,stop_name,stop_lat,stop_lon 
294,"港澳大道路口",22.1421374,113.5389673
295,"港昌南",22.2204239,113.53482185
296,"港昌中",22.2302372,113.5275131
297,"港二路",22.2293232,113.5273348
298,"港三路",22.2259025,113.528636
299,"港务集团路口",21.9472207,113.2370913
300,"港一路",22.2329497,113.526454
301,"港珠澳大桥项目部",22.3772535,113.6029775
302,"高级技校",22.25495165,113.56838695
303,"高栏港大厦",21.9796731,113.2032935
304,"高栏货柜码头",21.93998555,113.23349915
305,"高栏煤场",21.94458385,113.23602855
306,"高新区人民医院",22.3830484,113.5327267
307,"格力电器",22.2378798,113.4923797
308,"格力海岸",22.3513944,113.6120293
309,"耕管",22.3714422,113.20141065
310,"工业大道北",22.23084795,113.27547615
311,"工业大道中",22.22688345,113.28060305
312,"公安村",22.2865564,113.51357425
313,"公安村西",22.2853687,113.51174825
314,"公积金中心",22.27150755,113.5742169
315,"公交柏宁",22.22036575,113.4870084
316,"公交花园",22.2740178,113.50750155
317,"公交临时站(前山小学)",22.2471042,113.5218228
318,"公交新村",22.27017865,113.54408235
319,"公交信禾物流",22.2103391,113.45327695
320,"公交招呼站(桃花源)",22.31318825,113.57377505
321,"公交招呼站1",22.12239807,113.45417038
322,"公交招呼站2",22.06597204,113.36525062
323,"公交招呼站3",22.02420948,113.45021155
324,"公交招呼站4",22.1309942,113.4604669
325,"公爵教练场",22.24200695,113.31373585
326,"拱北",22.2248065,113.5480212
327,"拱北分站",22.2225062,113.5484685
328,"拱北工商分局",22.2259902,113.53076385
329,"拱北口岸",22.2198394,113.5487297
330,"供水总公司",22.23343075,113.53505575
331,"古元美术馆",22.2859139,113.54784315
332,"观澳平台",22.2234122,113.55498215
333,"官冲",22.27846815,113.2213409
334,"官塘",22.3810147,113.5476334
335,"官塘三村",22.37812615,113.5307782
336,"光大国贸",22.2584298,113.5776548
337,"光联科学园",22.17337575,113.49535125
338,"光明村口",22.34843975,113.22652485
339,"光明街",22.2759714,113.5658177
340,"广安路东",22.13795795,113.34712575
341,"广安路西",22.1397932,113.3395881
342,"广昌",22.2050534,113.4430081
343,"广发",22.1116455,113.29047995
344,"广发东",22.1131485,113.2891001
345,"广发西",22.1215096,113.2792935
346,"广发中",22.1175497,113.2851161
347,"广丰",22.36084965,113.2015375
348,"广金公司",22.04906275,113.32806155
349,"广立风电",22.1672271,113.1335738
350,"广隆围",22.2544132,113.2937214
351,"广茂路口",22.0936217,113.2371821
352,"广生",22.21470445,113.4673277
353,"广益",22.1172053,113.2694095
354,"规划二路口",22.0993759,113.29569655
355,"贵头",22.2240375,113.26280715
356,"桂风道路口",22.14532015,113.4869072
357,"桂花北",22.23747115,113.54076185
358,"桂花中",22.2323804,113.5424637
359,"国地税服务厅",22.1213855,113.36017035
360,"国际会展中心",22.17681755,113.5178699
361,"国际赛车场",22.37563525,113.5590503
362,"国际网球中心",22.1266484,113.53100565
363,"国佳新材",22.030051,113.3092432
364,"国佳药厂",22.0276935,113.3090252
365,"国贸展示中心",22.16934575,113.50466675
366,"国寿大厦",22.2227985,113.5398112
367,"国土资源局",22.24816675,113.5616715
368,"海岸生活区",22.39699765,113.55062495
369,"海滨公园",22.26443284,113.57665008
370,"海滨南",22.25671035,113.57835975
371,"海滨泳场",22.25913585,113.5849718
372,"海澄工业区",22.03153225,113.39091865
373,"海工大桥北",22.0041388,113.16184525
374,"海工二路口",21.98985945,113.1762731
375,"海虹总站",22.2957669,113.5685203
376,"海华小学",22.0706832,113.3795636
377,"海龙生物",22.29391765,113.3156625
378,"海纳石鸣苑",22.2558035,113.52020355
379,"海泉湾生活二区",22.07584705,113.11357815
380,"海泉湾生活一区",22.0795494,113.11481075
381,"海荣新村",22.2336027,113.52469475
382,"海天公园东",22.3016229,113.5738545
383,"海湾大酒店",22.232564,113.5602037
384,"海怡湾畔",22.3719578,113.5859289
385,"海怡湾畔 (haiyi wanpan)",22.3711343,113.5872915
386,"海怡湾畔南门",22.3681197,113.58604525
387,"海愉半岛(公交招呼站)",22.2381338,113.58186945
388,"海源码头",22.2437701,113.3452918
389,"海洲路口",22.25225835,113.5876556
390,"汉格锂电公司",22.109699,113.1978196
391,"汉坑村口",22.21550955,113.19330075
392,"瀚林苑",22.24559535,113.52273225
393,"行政服务中心",22.2797433,113.5344635
394,"杭萧钢构(X582)",22.1521014,113.21019955
395,"杭萧钢构(珠峰大道)",22.15276375,113.2095501
396,"航空新城",22.11923843,113.3652531
397,"航展馆",22.02350205,113.3823467
398,"濠冲路口",22.231417,113.1884544
399,"禾丰",22.36045475,113.27019015
400,"禾丰尾",22.36341645,113.26851
401,"合罗山",22.2319455,113.53904455
402,"和平市场",22.3019849,113.4825146
403,"河排",22.2174609,113.476513
404,"河头埔",22.4077592,113.52714405
405,"荷包岛客运码头",21.9210661,113.2176001
406,"荷包岛路口",21.9251549,113.221324
407,"鹤咀",22.3403486,113.2777452
408,"鹤洲北",22.15695695,113.3670066
409,"鹤洲东",22.16863895,113.3773224
410,"恒辉路口",22.03511775,113.31674655
411,"恒利工业区北门",22.1732518,113.4859005
412,"恒利工业园",22.0243079,113.22083245
413,"恒利工业园南门",22.1700391,113.4848789
414,"恒隆学校",22.26778345,113.52012685
415,"恒雅名园",22.2774514,113.50928645
416,"横坑口",22.33414745,113.2000064
417,"横琴",22.1157709,113.5457157
418,"横琴大道西",22.1150791,113.4762397
419,"横琴大道中",22.1212876,113.5044488
420,"横琴大桥南",22.15439015,113.5184864
421,"横琴金融基地",22.15211455,113.5325062
422,"横琴客运码头",22.1157705,113.54618975
423,"横琴口岸",22.1438259,113.5456557
424,"横琴口岸广场",22.1385247,113.5393731
425,"横琴口岸西",22.14396485,113.5360329
426,"横琴苗圃",22.1389099,113.47057065
427,"横琴湾酒店",22.1020022,113.5394152
428,"横琴新家园",22.1283011,113.53997865
429,"横琴中学",22.1263839,113.5266318
430,"横山",22.32006605,113.2018916
431,"横山红砖场",22.3120787,113.20703225
432,"横山市场",22.32474195,113.20178515
433,"横山中学",22.31373035,113.20575415
434,"横石基",22.00943465,113.30700435
435,"横石基路口",22.0084524,113.31056685
436,"红灯",22.104758,113.30727045
437,"红灯(X589)",22.1051315,113.3061938
438,"红灯四连",22.11799835,113.31136735
439,"红灯小学",22.11015345,113.3067218
440,"红东",22.1704597,113.4574389
441,"红旗大道",22.113399,113.30797105
442,"红旗客运站",22.14029255,113.33859785
443,"红旗糖厂",22.12893735,113.320714
444,"红旗医院",22.14609565,113.34699885
445,"红旗中心广场",22.13665805,113.3378717
446,"红旗中学",22.14431925,113.34314055
447,"红旗砖厂",22.0748663,113.28008755
448,"红山(仁恒星园)",22.2705511,113.5310574
449,"红山(仁恒星园) bus no : 68,K2",22.2709399,113.5311364
450,"红山北",22.2738153,113.53012345
451,"红山路南",22.2733956,113.5356436
452,"红山修理厂",22.26482065,113.5319248
453,"红生",22.17951325,113.46293335
454,"红土园",21.94171625,113.24325425
455,"宏利药业",22.3776244,113.5132187
456,"泓利织带",22.14692035,113.16904655
457,"虹晖二路西",22.12290595,113.3230681
458,"虹晖二路中",22.1296413,113.3318496
459,"虹桥四路",22.2086212,113.3219616
460,"虹桥四路口",22.2082214,113.3229702
461,"虹阳路北",22.0796823,113.37325985
462,"虹阳路南",22.0660855,113.38822235
463,"洪湾",22.1945615,113.45814725
464,"洪湾电厂",22.17644265,113.46784205
465,"洪湾港",22.1688057,113.4573325
466,"洪湾派出所",22.18280715,113.46254595
467,"鸿景花园",22.20254675,113.5279833
468,"后环路口",22.36935955,113.5981729
469,"厚朴道南",22.1276555,113.46232295
470,"厚朴道中",22.1333675,113.4590295
471,"胡湾里",22.27163995,113.5645618
472,"湖东二号电排",22.17824975,113.36859985
473,"湖东六连",22.1869886,113.37186755
474,"湖东七连",22.17709195,113.35772705
475,"湖东五连",22.17141645,113.3622178
476,"湖东五连路口",22.16781965,113.36453635
477,"湖东一连",22.180236,113.3552105
478,"湖东直属连",22.19299925,113.3697929
479,"湖心路口",22.14736585,113.3600099
480,"虎山村口",22.1453894,113.158149
481,"虎山东",22.1465246,113.1661525
482,"虎山居委会",22.13976495,113.1576015
483,"虎山南",22.1353474,113.1567681
484,"花果山",22.3646961,113.59147565
485,"华昌路口",22.3643065,113.496451
486,"华翠豪庭",22.26862805,113.5358282
487,"华发国际花园",22.21618985,113.53485285
488,"华发世纪城",22.2133695,113.52234145
489,"华发水岸",22.1952772,113.4256577
490,"华发四季",22.285319,113.5274293
491,"华发蔚蓝堡",22.3747182,113.60302925
492,"华发新城",22.2287644,113.51217855
493,"华丰",22.1014507,113.17246265
494,"华谷电机",22.0785112,113.3685078
495,"华冠工业园",22.3832843,113.51909805
496,"华海中",22.2907532,113.5701641
497,"华景花园",22.24364335,113.57056955
498,"华骏大酒店",22.2204877,113.5377155
499,"华平路口",22.2245444,113.5396685
500,"华侨宾馆",22.2334283,113.5468355
501,"华荣路口",22.0448292,113.3683216
502,"华阳路东",22.0765389,113.3898478
503,"华阳路中",22.0746981,113.3865761
504,"华宇金属",22.0326888,113.31155103
505,"华子石东",22.29418375,113.5675232
506,"华子石西",22.29107035,113.56402865
507,"化工专区",22.01415983,113.19409797
508,"环岛北路东",22.1542187,113.51402335
509,"环岛北路西",22.1350303,113.46037225
510,"环岛北路中",22.1429807,113.4811346
511,"环岛东路南",22.1211166,113.543966
512,"环岛东路中",22.1497544,113.5383532
513,"环岛西路口",21.9245749,113.2204579
514,"环仔角",22.01489325,113.30128425
515,"黄家",22.22158685,113.31338855
516,"黄金村口",22.16129485,113.2642516
517,"黄绿背(亿邦制药)",22.07077845,113.38739635
518,"黄杨大道东",22.2328195,113.27150215
519,"黄杨工业区",22.23914225,113.27151875
520,"会同",22.35830565,113.51034305
521,"会同工业区",22.35422055,113.5112653
522,"会同路口",22.37365575,113.5149156
523,"惠景慧园",22.39736025,113.546963
524,"惠威科技(小林东成路口)",22.10233625,113.3020036
525,"伙工殿大厦",22.2439325,113.5611972
526,"机场北路口",22.11368035,113.32413955
527,"机场北路南",22.060617,113.35412735
528,"机场公安分局",22.0142144,113.37042725
529,"鸡山",22.3405075,113.5890174
530,"鸡山南",22.33732925,113.5903435
531,"鸡啼桥东",22.08769995,113.27047525
532,"鸡嘴路口",22.1629075,113.26987635
533,"基石公司",22.27514145,113.25663155
534,"吉大",22.25421175,113.57115545
535,"吉大水库",22.25777085,113.56114195
536,"吉利围新路",22.2003793,113.34465465
537,"吉林大学东门",22.0498153,113.4021165
538,"吉林大学南门",22.04480815,113.39014925
539,"吉柠北",22.2638336,113.54949335
540,"吉石路口",22.2438495,113.5657244
541,"吉湾",22.3635282,113.23041535
542,"暨大北门",22.2558787,113.5315201
543,"暨南大学",22.25284885,113.52612215
544,"嘉豪园",22.2208298,113.5329588
545,"嘉美公司",22.06896345,113.3512358
546,"尖峰",22.1968074,113.3017643
547,"尖峰花园",22.2070775,113.2950722
548,"尖峰桥东",22.18878355,113.3190347
549,"尖峰桥西",22.18691275,113.31012095
550,"尖峰山",22.19660555,113.30725375
551,"尖峰水塘",22.1924885,113.2992889
552,"坚士制锁",22.19346175,113.1405962
553,"建宏陶瓷厂",22.22893205,113.17919825
554,"建业三路口",22.2422071,113.5565483
555,"建业一路",22.245695,113.5628713
556,"健帆生物",22.39488695,113.5446436
557,"健民路北",22.29258035,113.5149643
558,"鉴隆玩具",22.17114605,113.4738667
559,"江龙船舶",22.0748014,113.24689055
560,"江南岸",22.175991,113.3287965
561,"交行大厦",22.2505377,113.57389105
562,"交警支队",22.2794793,113.5126258
563,"教育桥",22.05063225,113.340296
564,"杰赛科技",22.1489031,113.1353354
565,"杰腾造船",22.08110345,113.2561718
566,"界涌",22.3077991,113.4765778
567,"界涌工业区",22.3063157,113.4785935
568,"金碧丽江",22.23281705,113.3068479
569,"金城路口",22.1269991,113.3376459
570,"金岛路东",22.07677285,113.3823072
571,"金岛路口",22.07689355,113.3796827
572,"金地门道",22.1597618,113.47389255
573,"金鼎",22.3850511,113.5311098
574,"金鼎市场",22.3832587,113.5384469
575,"金鼎中学",22.3758115,113.525183
576,"金鼎猪场(公交招呼站)",22.367801,113.5117327
577,"金都大厦",22.07411435,113.37950605
578,"金二路北",22.13184695,113.35971345
579,"金二路南",22.12207915,113.36467515
580,"金二路中",22.12582305,113.36372725
581,"金果湾",22.0999216,113.33323675
582,"金海岸派出所",22.0787792,113.3767783
583,"金海岸市场",22.072038,113.3819955
584,"金海岸市场东",22.07225745,113.3833831
585,"金海岸中学",22.0709163,113.3761818
586,"金河大道东",22.1175153,113.3670488
587,"金湖大道东",22.132883,113.3643068
588,"金桦花园",22.27763525,113.53827435
589,"金汇国际广场",22.13650615,113.5059076
590,"金鸡路西",22.2366636,113.4813749
591,"金鸡湾",22.393163,113.62722115
592,"金嘉翼公司",22.21530935,113.16450885
593,"金龙花园",22.0674983,113.37892675
594,"金龙新村",22.0192312,113.2130163
595,"金苹果游乐园",22.4009616,113.6396947
596,"金沙湾豪庭",22.0685529,113.37372035
597,"金山大道",22.12332295,113.36184755
598,"金山花园",22.0938843,113.2841925
599,"金山软件(高新总部基地)",22.3524958,113.5947277
600,"金山市场",22.22648025,113.30184445
601,"金台寺",22.2276871,113.2217142
602,"金台寺路口",22.21763565,113.21336125
603,"金台寺外山门",22.22431945,113.2131222
604,"金泰",22.1690749,113.26596935
605,"金湾服务大厅",22.1370453,113.3599424
606,"金湾高尔夫",22.102896,113.3740636
607,"金湾楼",22.1959665,113.29295475
608,"金湾市场",22.1957813,113.29109075
609,"金星花园",22.2249521,113.19791025
610,"金园三路口",22.38846655,113.50901955
611,"金竹社区",22.0522315,113.33699525
612,"锦澳雅苑",22.21498575,113.27553695
613,"进成公司",22.20885145,113.44391185
614,"京华假日湾",22.09554565,113.1681688
615,"京师家园",22.35601255,113.5398247
616,"精特机电",22.10387695,113.2730239
617,"精钰科技",22.0650694,113.352518
618,"井岸大厦",22.21617075,113.29240995
619,"井岸三小",22.22092625,113.2831361
620,"井岸镇府",22.20233515,113.29353025
621,"井湾路北",22.2113938,113.29326495
622,"井湾路中",22.206744,113.29288115
623,"景峰广场",22.3817771,113.52550125
624,"景乐南",22.252671,113.574095
625,"景裕豪苑",22.25583385,113.32724015
626,"警察学校",22.2697303,113.5595328
627,"九顷六队",22.09108485,113.16415415
628,"九顷七队",22.0840199,113.1644403
629,"九围宿舍",22.16386525,113.3630257
630,"九洲城",22.25926544,113.57414071
631,"九洲港",22.24330165,113.58628265
632,"九洲花园",22.2441709,113.5825325
633,"九洲湾",22.2465509,113.5894176
634,"九洲新村",22.24846285,113.58769685
635,"九洲驿站(公交招呼站)",22.2357832,113.58459355
636,"巨海科技",22.2208489,113.1847128
637,"聚能精密",22.1183877,113.3175492
638,"军港",22.37194605,113.6098878
639,"军建小学",22.1950501,113.3682456
640,"均昌(奔图科技)",22.20191455,113.43716625
641,"君怡花园",22.2573707,113.581805
642,"骏德电业",22.14763215,113.1740232
643,"开新二道路口",22.11779905,113.4900872
644,"开新六道路口",22.115863,113.4773915
645,"开新三道路口",22.1171002,113.48566645
646,"康乐保公司",22.1676049,113.4867779
647,"康益花园",22.19583825,113.29735835
648,"科技八路东",22.39757065,113.55511765
649,"科技六路中",22.39472955,113.55210545
650,"科技新村",22.2286863,113.4892066
651,"口岸广场东",22.2208603,113.5516173
652,"跨境二路",22.2064557,113.5325719
653,"跨境工业区",22.2053039,113.5330669
654,"跨境工业区北",22.2115619,113.5318848
655,"矿山",22.0761472,113.2776673
656,"矿山四连",22.08617425,113.27454705
657,"矿山学校",22.0724481,113.2847177
